"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","1294","Census Tract 212420","1/1/2018 - 1/31/2018, Every day, Daily Average",632,407,979
"1380","Census Tract 224010","1295","Census Tract 212501","1/1/2018 - 1/31/2018, Every day, Daily Average",809,539,1214
"1380","Census Tract 224010","1296","Census Tract 212502","1/1/2018 - 1/31/2018, Every day, Daily Average",802,526,1221
"1380","Census Tract 224010","1297","Census Tract 212610","1/1/2018 - 1/31/2018, Every day, Daily Average",821,550,1225
"1380","Census Tract 224010","1298","Census Tract 212620","1/1/2018 - 1/31/2018, Every day, Daily Average",701,469,1045
"1380","Census Tract 224010","1299","Census Tract 212701","1/1/2018 - 1/31/2018, Every day, Daily Average",769,515,1147
"1380","Census Tract 224010","1300","Census Tract 212702","1/1/2018 - 1/31/2018, Every day, Daily Average",930,655,1319
"1380","Census Tract 224010","1301","Census Tract 212800","1/1/2018 - 1/31/2018, Every day, Daily Average",802,537,1196
"1380","Census Tract 224010","1302","Census Tract 212900","1/1/2018 - 1/31/2018, Every day, Daily Average",623,419,925
"1380","Census Tract 224010","1303","Census Tract 213100","1/1/2018 - 1/31/2018, Every day, Daily Average",659,431,1007
"1380","Census Tract 224010","1304","Census Tract 213201","1/1/2018 - 1/31/2018, Every day, Daily Average",594,378,932
"1380","Census Tract 224010","1305","Census Tract 213202","1/1/2018 - 1/31/2018, Every day, Daily Average",470,306,720
"1380","Census Tract 224010","1306","Census Tract 213310","1/1/2018 - 1/31/2018, Every day, Daily Average",565,351,909
"1380","Census Tract 224010","1307","Census Tract 213320","1/1/2018 - 1/31/2018, Every day, Daily Average",569,342,945
"1380","Census Tract 224010","1308","Census Tract 213401","1/1/2018 - 1/31/2018, Every day, Daily Average",541,330,885
"1380","Census Tract 224010","1309","Census Tract 213402","1/1/2018 - 1/31/2018, Every day, Daily Average",419,250,701
"1380","Census Tract 224010","1310","Census Tract 214000","1/1/2018 - 1/31/2018, Every day, Daily Average",1398,1032,1893
"1380","Census Tract 224010","1311","Census Tract 214100","1/1/2018 - 1/31/2018, Every day, Daily Average",1353,998,1832
"1380","Census Tract 224010","1312","Census Tract 214400","1/1/2018 - 1/31/2018, Every day, Daily Average",1552,1117,2155
"1380","Census Tract 224010","1313","Census Tract 214501","1/1/2018 - 1/31/2018, Every day, Daily Average",1444,1041,2002
"1380","Census Tract 224010","1314","Census Tract 214502","1/1/2018 - 1/31/2018, Every day, Daily Average",1354,971,1886
"1380","Census Tract 224010","1315","Census Tract 214503","1/1/2018 - 1/31/2018, Every day, Daily Average",1326,959,1832
"1380","Census Tract 224010","1316","Census Tract 214600","1/1/2018 - 1/31/2018, Every day, Daily Average",1455,1026,2062
"1380","Census Tract 224010","1317","Census Tract 214700","1/1/2018 - 1/31/2018, Every day, Daily Average",1321,933,1869
"1380","Census Tract 224010","1318","Census Tract 214800","1/1/2018 - 1/31/2018, Every day, Daily Average",1350,974,1870
"1380","Census Tract 224010","1319","Census Tract 214901","1/1/2018 - 1/31/2018, Every day, Daily Average",1388,972,1980
"1380","Census Tract 224010","1320","Census Tract 214902","1/1/2018 - 1/31/2018, Every day, Daily Average",1314,919,1877
"1380","Census Tract 224010","1321","Census Tract 215101","1/1/2018 - 1/31/2018, Every day, Daily Average",1223,873,1711
"1380","Census Tract 224010","1322","Census Tract 215102","1/1/2018 - 1/31/2018, Every day, Daily Average",1170,820,1668
"1380","Census Tract 224010","1323","Census Tract 216100","1/1/2018 - 1/31/2018, Every day, Daily Average",929,655,1316
"1380","Census Tract 224010","1324","Census Tract 216200","1/1/2018 - 1/31/2018, Every day, Daily Average",972,691,1366
"1380","Census Tract 224010","1325","Census Tract 216300","1/1/2018 - 1/31/2018, Every day, Daily Average",1132,811,1578
"1380","Census Tract 224010","1326","Census Tract 216401","1/1/2018 - 1/31/2018, Every day, Daily Average",1005,675,1494
"1380","Census Tract 224010","1327","Census Tract 216402","1/1/2018 - 1/31/2018, Every day, Daily Average",1142,782,1666
"1380","Census Tract 224010","1328","Census Tract 216700","1/1/2018 - 1/31/2018, Every day, Daily Average",798,543,1172
"1380","Census Tract 224010","1329","Census Tract 216800","1/1/2018 - 1/31/2018, Every day, Daily Average",959,640,1435
"1380","Census Tract 224010","1330","Census Tract 216900","1/1/2018 - 1/31/2018, Every day, Daily Average",980,645,1487
"1380","Census Tract 224010","1331","Census Tract 217001","1/1/2018 - 1/31/2018, Every day, Daily Average",1046,700,1562
"1380","Census Tract 224010","1332","Census Tract 217002","1/1/2018 - 1/31/2018, Every day, Daily Average",848,579,1241
"1380","Census Tract 224010","1333","Census Tract 217100","1/1/2018 - 1/31/2018, Every day, Daily Average",1023,703,1487
"1380","Census Tract 224010","1334","Census Tract 217200","1/1/2018 - 1/31/2018, Every day, Daily Average",801,561,1141
"1380","Census Tract 224010","1335","Census Tract 218110","1/1/2018 - 1/31/2018, Every day, Daily Average",638,425,957
"1380","Census Tract 224010","1336","Census Tract 218120","1/1/2018 - 1/31/2018, Every day, Daily Average",551,358,847
"1380","Census Tract 224010","1337","Census Tract 218210","1/1/2018 - 1/31/2018, Every day, Daily Average",813,544,1214
"1380","Census Tract 224010","1338","Census Tract 218220","1/1/2018 - 1/31/2018, Every day, Daily Average",667,431,1030
"1380","Census Tract 224010","1339","Census Tract 218300","1/1/2018 - 1/31/2018, Every day, Daily Average",675,449,1013
"1380","Census Tract 224010","1340","Census Tract 218400","1/1/2018 - 1/31/2018, Every day, Daily Average",528,329,847
"1380","Census Tract 224010","1341","Census Tract 218500","1/1/2018 - 1/31/2018, Every day, Daily Average",475,294,765
"1380","Census Tract 224010","1342","Census Tract 218600","1/1/2018 - 1/31/2018, Every day, Daily Average",432,264,705
"1380","Census Tract 224010","1343","Census Tract 218701","1/1/2018 - 1/31/2018, Every day, Daily Average",388,237,634
"1380","Census Tract 224010","1344","Census Tract 218702","1/1/2018 - 1/31/2018, Every day, Daily Average",601,360,1002
"1380","Census Tract 224010","1345","Census Tract 218800","1/1/2018 - 1/31/2018, Every day, Daily Average",334,201,553
"1380","Census Tract 224010","1346","Census Tract 218900","1/1/2018 - 1/31/2018, Every day, Daily Average",552,325,937
"1380","Census Tract 224010","1347","Census Tract 219010","1/1/2018 - 1/31/2018, Every day, Daily Average",649,420,1002
"1380","Census Tract 224010","1348","Census Tract 219020","1/1/2018 - 1/31/2018, Every day, Daily Average",796,541,1169
"1380","Census Tract 224010","1349","Census Tract 219300","1/1/2018 - 1/31/2018, Every day, Daily Average",718,457,1125
"1380","Census Tract 224010","1350","Census Tract 219500","1/1/2018 - 1/31/2018, Every day, Daily Average",885,593,1320
"1380","Census Tract 224010","1351","Census Tract 219700","1/1/2018 - 1/31/2018, Every day, Daily Average",824,506,1341
"1380","Census Tract 224010","1352","Census Tract 219800","1/1/2018 - 1/31/2018, Every day, Daily Average",695,423,1141
"1380","Census Tract 224010","1353","Census Tract 219901","1/1/2018 - 1/31/2018, Every day, Daily Average",859,526,1400
"1380","Census Tract 224010","1354","Census Tract 219902","1/1/2018 - 1/31/2018, Every day, Daily Average",893,547,1456
"1380","Census Tract 224010","1355","Census Tract 220000","1/1/2018 - 1/31/2018, Every day, Daily Average",705,455,1091
"1380","Census Tract 224010","1356","Census Tract 220100","1/1/2018 - 1/31/2018, Every day, Daily Average",889,561,1406
"1380","Census Tract 224010","1357","Census Tract 221110","1/1/2018 - 1/31/2018, Every day, Daily Average",358,210,607
"1380","Census Tract 224010","1358","Census Tract 221120","1/1/2018 - 1/31/2018, Every day, Daily Average",347,197,609
"1380","Census Tract 224010","1359","Census Tract 221210","1/1/2018 - 1/31/2018, Every day, Daily Average",402,251,642
"1380","Census Tract 224010","1360","Census Tract 221220","1/1/2018 - 1/31/2018, Every day, Daily Average",364,225,587
"1380","Census Tract 224010","1361","Census Tract 221302","1/1/2018 - 1/31/2018, Every day, Daily Average",430,274,673
"1380","Census Tract 224010","1362","Census Tract 221303","1/1/2018 - 1/31/2018, Every day, Daily Average",482,315,736
"1380","Census Tract 224010","1363","Census Tract 221304","1/1/2018 - 1/31/2018, Every day, Daily Average",545,364,815
"1380","Census Tract 224010","1364","Census Tract 221401","1/1/2018 - 1/31/2018, Every day, Daily Average",516,281,946
"1380","Census Tract 224010","1365","Census Tract 221402","1/1/2018 - 1/31/2018, Every day, Daily Average",267,156,454
"1380","Census Tract 224010","1366","Census Tract 221500","1/1/2018 - 1/31/2018, Every day, Daily Average",410,218,768
"1380","Census Tract 224010","1367","Census Tract 221601","1/1/2018 - 1/31/2018, Every day, Daily Average",419,217,807
"1380","Census Tract 224010","1368","Census Tract 221602","1/1/2018 - 1/31/2018, Every day, Daily Average",187,102,340
"1380","Census Tract 224010","1369","Census Tract 221710","1/1/2018 - 1/31/2018, Every day, Daily Average",396,206,759
"1380","Census Tract 224010","1370","Census Tract 221810","1/1/2018 - 1/31/2018, Every day, Daily Average",444,279,706
"1380","Census Tract 224010","1371","Census Tract 221820","1/1/2018 - 1/31/2018, Every day, Daily Average",411,255,661
"1380","Census Tract 224010","1372","Census Tract 221900","1/1/2018 - 1/31/2018, Every day, Daily Average",495,318,770
"1380","Census Tract 224010","1373","Census Tract 222001","1/1/2018 - 1/31/2018, Every day, Daily Average",590,376,924
"1380","Census Tract 224010","1374","Census Tract 222002","1/1/2018 - 1/31/2018, Every day, Daily Average",738,495,1099
"1380","Census Tract 224010","1375","Census Tract 222100","1/1/2018 - 1/31/2018, Every day, Daily Average",530,332,845
"1380","Census Tract 224010","1376","Census Tract 222200","1/1/2018 - 1/31/2018, Every day, Daily Average",452,283,720
"1380","Census Tract 224010","1377","Census Tract 222500","1/1/2018 - 1/31/2018, Every day, Daily Average",629,406,973
"1380","Census Tract 224010","1378","Census Tract 222600","1/1/2018 - 1/31/2018, Every day, Daily Average",620,410,935
"1380","Census Tract 224010","1379","Census Tract 222700","1/1/2018 - 1/31/2018, Every day, Daily Average",386,215,691
"1380","Census Tract 224010","1380","Census Tract 224010","1/1/2018 - 1/31/2018, Every day, Daily Average",376,89,1580
"1380","Census Tract 224010","1381","Census Tract 224020","1/1/2018 - 1/31/2018, Every day, Daily Average",130,47,352
"1380","Census Tract 224010","1382","Census Tract 224200","1/1/2018 - 1/31/2018, Every day, Daily Average",103,36,289
"1380","Census Tract 224010","1383","Census Tract 224310","1/1/2018 - 1/31/2018, Every day, Daily Average",288,152,544
"1380","Census Tract 224010","1384","Census Tract 224320","1/1/2018 - 1/31/2018, Every day, Daily Average",143,71,285
"1380","Census Tract 224010","1385","Census Tract 224410","1/1/2018 - 1/31/2018, Every day, Daily Average",236,99,559
"1380","Census Tract 224010","1386","Census Tract 224420","1/1/2018 - 1/31/2018, Every day, Daily Average",236,124,448
"1380","Census Tract 224010","1387","Census Tract 224600","1/1/2018 - 1/31/2018, Every day, Daily Average",336,199,564
"1380","Census Tract 224010","1388","Census Tract 224700","1/1/2018 - 1/31/2018, Every day, Daily Average",317,176,568
"1380","Census Tract 224010","1389","Census Tract 226001","1/1/2018 - 1/31/2018, Every day, Daily Average",185,85,400
"1380","Census Tract 224010","1390","Census Tract 226002","1/1/2018 - 1/31/2018, Every day, Daily Average",174,74,409
"1380","Census Tract 224010","1391","Census Tract 226410","1/1/2018 - 1/31/2018, Every day, Daily Average",390,211,717
"1380","Census Tract 224010","1392","Census Tract 226420","1/1/2018 - 1/31/2018, Every day, Daily Average",465,273,790
"1380","Census Tract 224010","1393","Census Tract 226700","1/1/2018 - 1/31/2018, Every day, Daily Average",525,329,836
"1380","Census Tract 224010","1394","Census Tract 227010","1/1/2018 - 1/31/2018, Every day, Daily Average",409,238,700
"1380","Census Tract 224010","1395","Census Tract 227020","1/1/2018 - 1/31/2018, Every day, Daily Average",545,347,855
"1380","Census Tract 224010","1396","Census Tract 228100","1/1/2018 - 1/31/2018, Every day, Daily Average",532,316,893
"1380","Census Tract 224010","1397","Census Tract 228210","1/1/2018 - 1/31/2018, Every day, Daily Average",654,427,999
"1380","Census Tract 224010","1398","Census Tract 228220","1/1/2018 - 1/31/2018, Every day, Daily Average",745,474,1169
"1380","Census Tract 224010","1399","Census Tract 228310","1/1/2018 - 1/31/2018, Every day, Daily Average",618,407,936
"1380","Census Tract 224010","1400","Census Tract 228320","1/1/2018 - 1/31/2018, Every day, Daily Average",685,464,1009
"1380","Census Tract 224010","1401","Census Tract 228410","1/1/2018 - 1/31/2018, Every day, Daily Average",559,360,867
"1380","Census Tract 224010","1402","Census Tract 228420","1/1/2018 - 1/31/2018, Every day, Daily Average",685,452,1036
"1380","Census Tract 224010","1403","Census Tract 228500","1/1/2018 - 1/31/2018, Every day, Daily Average",766,526,1115
"1380","Census Tract 224010","1404","Census Tract 228600","1/1/2018 - 1/31/2018, Every day, Daily Average",813,555,1189
"1380","Census Tract 224010","1405","Census Tract 228710","1/1/2018 - 1/31/2018, Every day, Daily Average",853,571,1272
"1380","Census Tract 224010","1406","Census Tract 228720","1/1/2018 - 1/31/2018, Every day, Daily Average",861,579,1279
"1380","Census Tract 224010","1407","Census Tract 228800","1/1/2018 - 1/31/2018, Every day, Daily Average",664,404,1089
"1380","Census Tract 224010","1408","Census Tract 228900","1/1/2018 - 1/31/2018, Every day, Daily Average",726,454,1160
"1380","Census Tract 224010","1409","Census Tract 229100","1/1/2018 - 1/31/2018, Every day, Daily Average",976,681,1396
"1380","Census Tract 224010","1410","Census Tract 229200","1/1/2018 - 1/31/2018, Every day, Daily Average",890,627,1261
"1380","Census Tract 224010","1411","Census Tract 229300","1/1/2018 - 1/31/2018, Every day, Daily Average",819,574,1166
"1380","Census Tract 224010","1412","Census Tract 229410","1/1/2018 - 1/31/2018, Every day, Daily Average",916,641,1307
"1380","Census Tract 224010","1413","Census Tract 229420","1/1/2018 - 1/31/2018, Every day, Daily Average",973,684,1383
"1380","Census Tract 224010","1414","Census Tract 231100","1/1/2018 - 1/31/2018, Every day, Daily Average",406,236,698
"1380","Census Tract 224010","1415","Census Tract 231210","1/1/2018 - 1/31/2018, Every day, Daily Average",679,453,1016
"1380","Census Tract 224010","1416","Census Tract 231220","1/1/2018 - 1/31/2018, Every day, Daily Average",647,414,1010
"1380","Census Tract 224010","1417","Census Tract 231300","1/1/2018 - 1/31/2018, Every day, Daily Average",744,508,1088
"1380","Census Tract 224010","1418","Census Tract 231400","1/1/2018 - 1/31/2018, Every day, Daily Average",820,575,1168
"1380","Census Tract 224010","1419","Census Tract 231500","1/1/2018 - 1/31/2018, Every day, Daily Average",846,575,1243
"1380","Census Tract 224010","1420","Census Tract 231600","1/1/2018 - 1/31/2018, Every day, Daily Average",759,483,1191
"1380","Census Tract 224010","1421","Census Tract 231710","1/1/2018 - 1/31/2018, Every day, Daily Average",663,412,1066
"1380","Census Tract 224010","1422","Census Tract 231720","1/1/2018 - 1/31/2018, Every day, Daily Average",468,265,826
"1380","Census Tract 224010","1423","Census Tract 231800","1/1/2018 - 1/31/2018, Every day, Daily Average",598,387,923
"1380","Census Tract 224010","1424","Census Tract 231900","1/1/2018 - 1/31/2018, Every day, Daily Average",690,424,1120
"1380","Census Tract 224010","1425","Census Tract 232110","1/1/2018 - 1/31/2018, Every day, Daily Average",777,499,1209
"1380","Census Tract 224010","1426","Census Tract 232120","1/1/2018 - 1/31/2018, Every day, Daily Average",520,297,909
"1380","Census Tract 224010","1427","Census Tract 232200","1/1/2018 - 1/31/2018, Every day, Daily Average",856,561,1305
"1380","Census Tract 224010","1428","Census Tract 232300","1/1/2018 - 1/31/2018, Every day, Daily Average",939,636,1385
"1380","Census Tract 224010","1429","Census Tract 232400","1/1/2018 - 1/31/2018, Every day, Daily Average",966,660,1413
"1380","Census Tract 224010","1430","Census Tract 232500","1/1/2018 - 1/31/2018, Every day, Daily Average",1082,752,1554
"1380","Census Tract 224010","1431","Census Tract 232600","1/1/2018 - 1/31/2018, Every day, Daily Average",976,660,1443
"1380","Census Tract 224010","1432","Census Tract 232700","1/1/2018 - 1/31/2018, Every day, Daily Average",583,334,1015
"1380","Census Tract 224010","1433","Census Tract 232800","1/1/2018 - 1/31/2018, Every day, Daily Average",822,511,1321
"1380","Census Tract 224010","1434","Census Tract 234000","1/1/2018 - 1/31/2018, Every day, Daily Average",933,667,1304
"1380","Census Tract 224010","1435","Census Tract 234200","1/1/2018 - 1/31/2018, Every day, Daily Average",992,704,1396
"1380","Census Tract 224010","1436","Census Tract 234300","1/1/2018 - 1/31/2018, Every day, Daily Average",1068,770,1479
"1380","Census Tract 224010","1437","Census Tract 234501","1/1/2018 - 1/31/2018, Every day, Daily Average",1138,831,1557
"1380","Census Tract 224010","1438","Census Tract 234502","1/1/2018 - 1/31/2018, Every day, Daily Average",1104,722,1686
"1380","Census Tract 224010","1439","Census Tract 234600","1/1/2018 - 1/31/2018, Every day, Daily Average",1248,915,1702
"1380","Census Tract 224010","1440","Census Tract 234700","1/1/2018 - 1/31/2018, Every day, Daily Average",1386,1023,1876
"1380","Census Tract 224010","1441","Census Tract 234800","1/1/2018 - 1/31/2018, Every day, Daily Average",1271,881,1831
"1380","Census Tract 224010","1442","Census Tract 234901","1/1/2018 - 1/31/2018, Every day, Daily Average",1359,997,1852
"1380","Census Tract 224010","1443","Census Tract 234902","1/1/2018 - 1/31/2018, Every day, Daily Average",1539,1133,2089
"1380","Census Tract 224010","1444","Census Tract 235100","1/1/2018 - 1/31/2018, Every day, Daily Average",1394,1023,1899
"1380","Census Tract 224010","1445","Census Tract 235201","1/1/2018 - 1/31/2018, Every day, Daily Average",1188,815,1731
"1380","Census Tract 224010","1446","Census Tract 235202","1/1/2018 - 1/31/2018, Every day, Daily Average",1305,911,1868
"1380","Census Tract 224010","1447","Census Tract 236000","1/1/2018 - 1/31/2018, Every day, Daily Average",970,624,1506
"1380","Census Tract 224010","1448","Census Tract 236100","1/1/2018 - 1/31/2018, Every day, Daily Average",1032,710,1499
"1380","Census Tract 224010","1449","Census Tract 236202","1/1/2018 - 1/31/2018, Every day, Daily Average",965,616,1511
"1380","Census Tract 224010","1450","Census Tract 236203","1/1/2018 - 1/31/2018, Every day, Daily Average",1024,686,1527
"1380","Census Tract 224010","1451","Census Tract 236204","1/1/2018 - 1/31/2018, Every day, Daily Average",1065,721,1573
"1380","Census Tract 224010","1452","Census Tract 236400","1/1/2018 - 1/31/2018, Every day, Daily Average",1198,847,1693
"1380","Census Tract 224010","1453","Census Tract 237101","1/1/2018 - 1/31/2018, Every day, Daily Average",927,587,1463
"1380","Census Tract 224010","1454","Census Tract 237102","1/1/2018 - 1/31/2018, Every day, Daily Average",619,360,1062
"1380","Census Tract 224010","1455","Census Tract 237201","1/1/2018 - 1/31/2018, Every day, Daily Average",978,635,1506
"1380","Census Tract 224010","1456","Census Tract 237202","1/1/2018 - 1/31/2018, Every day, Daily Average",1074,703,1639
"1380","Census Tract 224010","1457","Census Tract 237300","1/1/2018 - 1/31/2018, Every day, Daily Average",1088,725,1632
"1380","Census Tract 224010","1458","Census Tract 237401","1/1/2018 - 1/31/2018, Every day, Daily Average",916,577,1452
"1380","Census Tract 224010","1459","Census Tract 237402","1/1/2018 - 1/31/2018, Every day, Daily Average",980,634,1513
"1380","Census Tract 224010","1460","Census Tract 237500","1/1/2018 - 1/31/2018, Every day, Daily Average",882,545,1426
"1380","Census Tract 224010","1461","Census Tract 237600","1/1/2018 - 1/31/2018, Every day, Daily Average",661,389,1120
"1380","Census Tract 224010","1462","Census Tract 237710","1/1/2018 - 1/31/2018, Every day, Daily Average",696,414,1168
"1380","Census Tract 224010","1463","Census Tract 237720","1/1/2018 - 1/31/2018, Every day, Daily Average",712,426,1189
"1380","Census Tract 224010","1464","Census Tract 237800","1/1/2018 - 1/31/2018, Every day, Daily Average",1118,713,1751
"1380","Census Tract 224010","1465","Census Tract 237900","1/1/2018 - 1/31/2018, Every day, Daily Average",1217,804,1841
"1380","Census Tract 224010","1466","Census Tract 238000","1/1/2018 - 1/31/2018, Every day, Daily Average",1318,915,1898
"1380","Census Tract 224010","1467","Census Tract 238100","1/1/2018 - 1/31/2018, Every day, Daily Average",1206,840,1730
"1380","Census Tract 224010","1468","Census Tract 238200","1/1/2018 - 1/31/2018, Every day, Daily Average",1108,732,1676
"1380","Census Tract 224010","1469","Census Tract 238310","1/1/2018 - 1/31/2018, Every day, Daily Average",728,438,1207
"1380","Census Tract 224010","1470","Census Tract 238320","1/1/2018 - 1/31/2018, Every day, Daily Average",752,457,1237
"1380","Census Tract 224010","1471","Census Tract 238400","1/1/2018 - 1/31/2018, Every day, Daily Average",1316,893,1937
"1380","Census Tract 224010","1472","Census Tract 239201","1/1/2018 - 1/31/2018, Every day, Daily Average",918,533,1580
"1380","Census Tract 224010","1473","Census Tract 239202","1/1/2018 - 1/31/2018, Every day, Daily Average",1042,717,1513
"1380","Census Tract 224010","1474","Census Tract 239310","1/1/2018 - 1/31/2018, Every day, Daily Average",941,569,1555
"1380","Census Tract 224010","1475","Census Tract 239320","1/1/2018 - 1/31/2018, Every day, Daily Average",1021,649,1605
"1380","Census Tract 224010","1476","Census Tract 239330","1/1/2018 - 1/31/2018, Every day, Daily Average",1126,756,1676
"1380","Census Tract 224010","1477","Census Tract 239501","1/1/2018 - 1/31/2018, Every day, Daily Average",1137,759,1703
"1380","Census Tract 224010","1478","Census Tract 239502","1/1/2018 - 1/31/2018, Every day, Daily Average",1214,834,1766
"1380","Census Tract 224010","1479","Census Tract 239601","1/1/2018 - 1/31/2018, Every day, Daily Average",1036,636,1685
"1380","Census Tract 224010","1480","Census Tract 239602","1/1/2018 - 1/31/2018, Every day, Daily Average",1154,730,1822
"1380","Census Tract 224010","1481","Census Tract 239701","1/1/2018 - 1/31/2018, Every day, Daily Average",1169,733,1864
"1380","Census Tract 224010","1482","Census Tract 239702","1/1/2018 - 1/31/2018, Every day, Daily Average",1076,661,1751
"1380","Census Tract 224010","1483","Census Tract 239801","1/1/2018 - 1/31/2018, Every day, Daily Average",1281,892,1839
"1380","Census Tract 224010","1484","Census Tract 239802","1/1/2018 - 1/31/2018, Every day, Daily Average",1262,856,1858
"1380","Census Tract 224010","1485","Census Tract 240010","1/1/2018 - 1/31/2018, Every day, Daily Average",1185,786,1786
"1380","Census Tract 224010","1486","Census Tract 240020","1/1/2018 - 1/31/2018, Every day, Daily Average",1313,920,1872
"1380","Census Tract 224010","1487","Census Tract 240200","1/1/2018 - 1/31/2018, Every day, Daily Average",1083,641,1827
"1380","Census Tract 224010","1488","Census Tract 240300","1/1/2018 - 1/31/2018, Every day, Daily Average",775,474,1265
"1380","Census Tract 224010","1489","Census Tract 240401","1/1/2018 - 1/31/2018, Every day, Daily Average",801,497,1288
"1380","Census Tract 224010","1490","Census Tract 240402","1/1/2018 - 1/31/2018, Every day, Daily Average",826,517,1318
"1380","Census Tract 224010","1491","Census Tract 240500","1/1/2018 - 1/31/2018, Every day, Daily Average",1119,649,1929
"1380","Census Tract 224010","1492","Census Tract 240600","1/1/2018 - 1/31/2018, Every day, Daily Average",1181,779,1789
"1380","Census Tract 224010","1493","Census Tract 240700","1/1/2018 - 1/31/2018, Every day, Daily Average",1251,864,1810
"1380","Census Tract 224010","1494","Census Tract 240800","1/1/2018 - 1/31/2018, Every day, Daily Average",1420,990,2035
"1380","Census Tract 224010","1495","Census Tract 240900","1/1/2018 - 1/31/2018, Every day, Daily Average",1431,1010,2026
"1380","Census Tract 224010","1496","Census Tract 241001","1/1/2018 - 1/31/2018, Every day, Daily Average",1233,767,1981
"1380","Census Tract 224010","1497","Census Tract 241002","1/1/2018 - 1/31/2018, Every day, Daily Average",1131,736,1735
"1380","Census Tract 224010","1498","Census Tract 241110","1/1/2018 - 1/31/2018, Every day, Daily Average",1239,837,1833
"1380","Census Tract 224010","1499","Census Tract 241120","1/1/2018 - 1/31/2018, Every day, Daily Average",1277,757,2152
"1380","Census Tract 224010","1500","Census Tract 241201","1/1/2018 - 1/31/2018, Every day, Daily Average",841,532,1327
"1380","Census Tract 224010","1501","Census Tract 241202","1/1/2018 - 1/31/2018, Every day, Daily Average",892,576,1380
"1380","Census Tract 224010","1502","Census Tract 241300","1/1/2018 - 1/31/2018, Every day, Daily Average",964,612,1518
"1380","Census Tract 224010","1503","Census Tract 241400","1/1/2018 - 1/31/2018, Every day, Daily Average",1132,703,1821
"1380","Census Tract 224010","1504","Census Tract 242000","1/1/2018 - 1/31/2018, Every day, Daily Average",1520,1147,2014
"1380","Census Tract 224010","1505","Census Tract 242100","1/1/2018 - 1/31/2018, Every day, Daily Average",1731,1190,2516
"1380","Census Tract 224010","1506","Census Tract 242200","1/1/2018 - 1/31/2018, Every day, Daily Average",1580,1118,2231
"1380","Census Tract 224010","1507","Census Tract 242300","1/1/2018 - 1/31/2018, Every day, Daily Average",1415,1021,1960
"1380","Census Tract 224010","1508","Census Tract 242600","1/1/2018 - 1/31/2018, Every day, Daily Average",1408,952,2081
"1380","Census Tract 224010","1509","Census Tract 242700","1/1/2018 - 1/31/2018, Every day, Daily Average",1640,1179,2280
"1380","Census Tract 224010","1510","Census Tract 243000","1/1/2018 - 1/31/2018, Every day, Daily Average",1741,1268,2389
"1380","Census Tract 224010","1511","Census Tract 243100","1/1/2018 - 1/31/2018, Every day, Daily Average",1554,1084,2226
"1380","Census Tract 224010","1512","Census Tract 261101","1/1/2018 - 1/31/2018, Every day, Daily Average",2070,1541,2779
"1380","Census Tract 224010","1513","Census Tract 261102","1/1/2018 - 1/31/2018, Every day, Daily Average",2080,1573,2749
"1380","Census Tract 224010","1514","Census Tract 261200","1/1/2018 - 1/31/2018, Every day, Daily Average",2047,1478,2833
"1380","Census Tract 224010","1515","Census Tract 262100","1/1/2018 - 1/31/2018, Every day, Daily Average",1785,1225,2600
"1380","Census Tract 224010","1516","Census Tract 262200","1/1/2018 - 1/31/2018, Every day, Daily Average",1440,947,2187
"1380","Census Tract 224010","1517","Census Tract 262301","1/1/2018 - 1/31/2018, Every day, Daily Average",1500,969,2321
"1380","Census Tract 224010","1518","Census Tract 262302","1/1/2018 - 1/31/2018, Every day, Daily Average",1422,934,2163
"1380","Census Tract 224010","1519","Census Tract 262303","1/1/2018 - 1/31/2018, Every day, Daily Average",1659,1146,2400
"1380","Census Tract 224010","1520","Census Tract 262400","1/1/2018 - 1/31/2018, Every day, Daily Average",1752,1256,2443
"1380","Census Tract 224010","1521","Census Tract 262501","1/1/2018 - 1/31/2018, Every day, Daily Average",1540,1147,2065
"1380","Census Tract 224010","1523","Census Tract 262604","1/1/2018 - 1/31/2018, Every day, Daily Average",1723,1229,2414
"1380","Census Tract 224010","1524","Census Tract 262704","1/1/2018 - 1/31/2018, Every day, Daily Average",1614,1132,2301
"1380","Census Tract 224010","1525","Census Tract 262706","1/1/2018 - 1/31/2018, Every day, Daily Average",1462,1024,2086
"1380","Census Tract 224010","1526","Census Tract 262802","1/1/2018 - 1/31/2018, Every day, Daily Average",1401,944,2077
"1380","Census Tract 224010","1527","Census Tract 264000","1/1/2018 - 1/31/2018, Every day, Daily Average",1646,1129,2398
"1380","Census Tract 224010","1528","Census Tract 264102","1/1/2018 - 1/31/2018, Every day, Daily Average",1556,1055,2294
"1380","Census Tract 224010","1529","Census Tract 264103","1/1/2018 - 1/31/2018, Every day, Daily Average",1489,1014,2185
"1380","Census Tract 224010","1530","Census Tract 264301","1/1/2018 - 1/31/2018, Every day, Daily Average",1430,976,2094
"1380","Census Tract 224010","1531","Census Tract 264302","1/1/2018 - 1/31/2018, Every day, Daily Average",1478,1058,2064
"1380","Census Tract 224010","1532","Census Tract 265100","1/1/2018 - 1/31/2018, Every day, Daily Average",1864,1265,2746
